"PNuid_NLidu","Name_en","Nom_fr","Latitude","Longitude","satellite_dep","wo_backbone_fibre_sans_fibre_dorsale","CTI_backbone_dorsale_BPI"
50701,"Boston Bar First Nation","Boston Bar First Nation",49.877077451,-121.451404404,0,0,0
50702,"Whispering Pines/Clinton","Whispering Pines/Clinton",50.986696924,-120.240793348,0,0,0
50703,"High Bar","High Bar",51.113042994,-122.018082129,0,0,0
50704,"Kanaka Bar","Kanaka Bar",50.112176966,-121.5620351,0,0,0
50705,"Lytton","Lytton",50.237487,-121.577555,0,0,0
50706,"Siska","Siska",50.136346185,-121.571554917,0,0,0
50707,"Skuppah","Skuppah",50.187592161,-121.573860869,0,0,1
50708,"Spuzzum","Spuzzum",49.661023326,-121.411473898,0,0,0
50709,"?Esdilagh First Nation","?Esdilagh First Nation",52.562844921,-122.496775954,0,0,0
50710,"Tŝideldel First Nation","Tŝideldel First Nation",52.138891668,-123.952473179,0,0,0
50711,"Alkali Lake (Esk'etemc)","Alkali Lake (Esk'etemc)",51.788658832,-122.236447751,0,0,0
50712,"Tl'etinqox Government","Tl'etinqox Government",52.016983647,-123.176378748,0,0,0
50713,"Canim Lake","Canim Lake",51.771115629,-120.993338839,0,0,0
50714,"Xeni Gwet'in First Nations Government","Xeni Gwet'in First Nations Government",51.415370332,-124.09563063,0,0,0
50715,"Red Bluff (Lhtako Dene Nation)","Red Bluff (Lhtako Dene Nation)",52.954894358,-122.451089423,0,0,0
50716,"Xatsull First Nation","Xatsull First Nation",52.280448919,-122.144782114,0,0,0
50717,"Stone (Yunesit'in Government)","Stone (Yunesit'in Government)",51.926832745,-123.139927517,0,0,0
50718,"Toosey","Toosey",51.92958471,-122.5013556,0,0,0
50719,"Sugarcane (Williams Lake First Nation)","Sugarcane (Williams Lake First Nation)",52.118186209,-122.01664904,0,0,0
50720,"Nazko First Nation","Nazko First Nation",52.94372677,-123.5835461,0,1,0
50721,"Kluskus (Lhoosk'uz Dene Nation)","Kluskus (Lhoosk'uz Dene Nation)",53.087346002,-124.490161267,0,0,0
50722,"Ulkatcho","Ulkatcho",52.467285947,-125.306675676,0,0,0
50723,"Canoe Creek (Stswecem'c Xget'tem First Nation)","Canoe Creek (Stswecem'c Xget'tem First Nation)",51.588840213,-122.20895149,0,0,0
50724,"Gwa'Sala-Nakwaxda'xw","Gwa'Sala-Nakwaxda'xw",50.734170408,-127.49641098,0,0,0
50725,"Wet'suwet'en Village (Wet'suwet'en First Nation)","Wet'suwet'en Village (Wet'suwet'en First Nation)",54.32951402,-125.8825013,0,0,0
50726,"Nee-Tahi-Buhn","Nee-Tahi-Buhn",53.932956956,-125.66736571,0,0,0
50728,"Yekooche First Nation","Yekooche First Nation",54.597878,-125.082199,0,0,0
50729,"Skin Tyee","Skin Tyee",53.995624418,-125.881925347,0,0,0
50730,"Binche Whut'en","Binche Whut'en",54.566249,-124.494157,0,1,0
50750,"Tulita (Tulita Dene)","Tulita (Tulita Dene)",64.900584552,-125.57636479,0,0,0
50751,"Teetl'it Gwich'in Band Council","Teetl'it Gwich'in Band Council",67.437451734,-134.88604394,0,0,0
50752,"Fort Good Hope","Fort Good Hope",66.260302502,-128.62003832,0,0,0
50753,"Tsiigehtchic (Gwichya Gwich'in)","Tsiigehtchic (Gwichya Gwich'in)",67.441850878,-133.743505647,0,0,1
50754,"Déline (Deline First Nation)","Déline (Deline First Nation)",65.188556853,-123.425491956,0,0,0
50755,"Aklavik (Aklavik)","Aklavik (Aklavik)",68.218002656,-135.020055536,0,1,0
50756,"Pehdzeh Ki First Nation","Pehdzeh Ki First Nation",63.226667,-123.466667,0,0,0
50757,"Liidlii Kue First Nation","Liidlii Kue First Nation",61.817775277,-121.31365948,0,0,0
50758,"Fort Liard (Acho Dene Koe First Nation)","Fort Liard (Acho Dene Koe First Nation)",60.240307065,-123.474077516,0,0,0
50759,"Salt River First Nation #195","Salt River First Nation #195",60.10696096,-112.234876021,0,1,0
50760,"Fort Providence (Deh Gáh Got'ie Dene First Nation)","Fort Providence (Deh Gáh Got'ie Dene First Nation)",61.357630804,-117.660680352,0,0,0
50761,"K'atlodeeche First Nation","K'atlodeeche First Nation",60.836971967,-115.754696271,0,0,0
50762,"Fort Resolution (Deninu K'ue First Nation)","Fort Resolution (Deninu K'ue First Nation)",61.172410358,-113.673771235,0,0,0
50763,"Yellowknives Dene First Nation","Yellowknives Dene First Nation",62.455058872,-114.375646623,0,0,0
50764,"Lutselk'e (Lutsel K'e Dene First Nation)","Lutselk'e (Lutsel K'e Dene First Nation)",62.404721438,-110.738708026,1,1,1
50765,"Rae (Dog Rib Rae)","Rae (Dog Rib Rae)",62.830024155,-116.050007707,0,0,0
50766,"Nahanni Butte","Nahanni Butte",61.035632529,-123.383227837,0,1,0
50767,"Trout Lake (Sambaa K'e First Nation)","Trout Lake (Sambaa K'e First Nation)",60.442620608,-121.242439913,1,1,1
50768,"Kakisa (Ka'a'gee Tu First Nation)","Kakisa (Ka'a'gee Tu First Nation)",60.940002441,-117.416687012,0,0,0
50769,"Whatì (Wha Ti First Nation)","Whatì (Wha Ti First Nation)",63.144546489,-117.27463101,0,0,0
50770,"Jean Marie River First Nation","Jean Marie River First Nation",61.525364536,-120.625134537,0,0,1
50771,"Colville Lake (Behdzi Ahda First Nation)","Colville Lake (Behdzi Ahda First Nation)",67.038878657,-126.090475759,1,1,1
50772,"West Point First Nation","West Point First Nation",60.854717088,-115.744969314,0,0,0
50773,"Gameti First Nation","Gameti First Nation",64.112873526,-117.352388627,1,1,1
50774,"Wekweètì (Dechi Laot'i First Nations)","Wekweètì (Dechi Laot'i First Nations)",64.189867359,-114.18502039,1,1,1
50780,"Inuvik (Inuvik Native)","Inuvik (Inuvik Native)",68.361004164,-133.72981293,0,0,1
51005,"Tabusintac No. 9 (Esgenoȏpetitj First Nation)","Tabusintac No. 9 (Esgenoȏpetitj First Nation)",47.345916,-65.101352,0,0,0
51024,"Merigomish Harbour No.31 (Pictou Landing)","Merigomish Harbour No.31 (Pictou Landing)",45.62675163,-62.48405484,0,0,0
51025,"Pennal No.19 (Sipekne'katik)","Pennal No.19 (Sipekne'katik)",44.79704722,-64.43876667,0,0,0
51026,"Caribou Marsh No.29 (Membertou)","Caribou Marsh No.29 (Membertou)",46.05051944,-60.20828056,0,0,0
51087,"Lac John (La Nation Innu Matimekush-Lac John)","Lac John (La Nation Innu Matimekush-Lac John)",54.81278889,-66.78307778,0,0,0
51141,"Christian Island No. 30A (Beausoleil)","Christian Island No. 30A (Beausoleil)",44.809739,-80.118173,0,0,0
51151,"Northwest Angle #33B (Angle Inlet)","Northwest Angle #33B (Angle Inlet)",49.37439,-95.0175,0,0,0
51200,"Mississagi First Nation (Mississauga)","Mississagi First Nation (Mississauga)",46.30971,-82.966792,0,1,0
51305,"Fox Lake No.2 (Fox Lake Cree Nation)","Fox Lake No.2 (Fox Lake Cree Nation)",56.503037,-94.207533,0,0,0
51314,"Shoal River No.65F (Sapotaweyak Cree Nation)","Shoal River No.65F (Sapotaweyak Cree Nation)",52.799,-100.657,0,0,0
51324,"Wuskwi Sipihk First Nation No.2","Wuskwi Sipihk First Nation No.2",52.48100833,-101.09425833,0,0,0
51349,"Thunderchild First Nation No. 115C (Thunderchild First Nation)","Thunderchild First Nation No. 115C (Thunderchild First Nation)",53.63038,-108.630508,0,1,0
51355,"Kinoosao (Peter Ballantyne Cree Nation)","Kinoosao (Peter Ballantyne Cree Nation)",57.0834553,-102.0170078,1,0,0
51400,"La Plonge No. 192 (English River First Nation)","La Plonge No. 192 (English River First Nation)",55.158936,-107.58535,0,0,0
51401,"Clearwater River Dene Band 223","Clearwater River Dene Band 223",56.056517,-108.715465,0,1,0
51409,"Pheasant Rump Nakota No.68 (Pheasant Rump Nakota)","Pheasant Rump Nakota No.68 (Pheasant Rump Nakota)",49.809,-102.679,0,0,0
51446,"Fort Vermilion No.173B (Tallcree Tribal Government)","Fort Vermilion No.173B (Tallcree Tribal Government)",58.385176,-115.999459,0,0,0
51455,"Sturgeon Lake No.154 (Sturgeon Lake Cree Nation)","Sturgeon Lake No.154 (Sturgeon Lake Cree Nation)",55.051617,-117.522909,0,0,0
51477,"Fitzgerald Settlement (Smith's Landing First Nation)","Fitzgerald Settlement (Smith's Landing First Nation)",59.860639,-111.604115,0,0,0
51543,"Fontas No. 1 (Fort Nelson First Nation)","Fontas No. 1 (Fort Nelson First Nation)",58.283258,-121.734884,0,0,0
51556,"Nequatque No.1 (N'Quatqua)","Nequatque No.1 (N'Quatqua)",50.547197,-122.47937,0,0,0
51590,"Bridge River No. 1 (Bridge River)","Bridge River No. 1 (Bridge River)",50.815,-122.121,0,0,0
51592,"Chilhil No.6 (Xaxli'p)","Chilhil No.6 (Xaxli'p)",50.634825,-121.79883,0,0,0
51593,"Lillooet No. 1A  (T'it'q'et)","Lillooet No. 1A  (T'it'q'et)",50.719,-121.952,0,0,0
51595,"Necait No. 6 (Tsal'alh)","Necait No. 6 (Tsal'alh)",50.70221,-122.297712,0,0,0
51602,"Cassimayooks No.5 (ʔaq̓am)","Cassimayooks No.5 (ʔaq̓am)",49.491839,-115.564528,0,0,0
51612,"Seaspunkut No. 4 (Nadleh Whuten)","Seaspunkut No. 4 (Nadleh Whuten)",54.0573017,-124.7687513,0,0,0
51615,"Old Country Meadow No. 4 (Saik'uz First Nation)","Old Country Meadow No. 4 (Saik'uz First Nation)",53.922439,-124.224249,0,0,0
51620,"Cheslatta No. 1 - Parcel 1 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 1 (Cheslatta Carrier Nation)",53.955678,-125.656676,0,0,0
51634,"Chenahkint No.12 (Ehattesaht)","Chenahkint No.12 (Ehattesaht)",49.873929015,-126.979280349,0,0,0
51635,"Tsatsisnukwomi (Da'naxda'xw First Nation)","Tsatsisnukwomi (Da'naxda'xw First Nation)",50.59666944,-126.59771111,0,0,0
51637,"Nenagwas (Tlowitsis Nation)","Nenagwas (Tlowitsis Natiion)",49.908593,-125.208974,0,0,1
51666,"Macoah No. 1 (Toquaht)","Macoah No. 1 (Toquaht)",48.993728,-125.380481,0,1,0
51688,"Kamloops No.1 (Tk'emlúps te Secwépemc)","Kamloops No.1 (Tk'emlúps te Secwépemc)",50.690308,-120.322394,0,0,0
51692,"Upper Nepa No.6","Upper Nepa No.6",50.669117,-121.26971,0,0,0
51694,"Basque No.18 (Cook's Ferry)","Basque No.18 (Cook's Ferry)",50.627527,-121.323228,0,0,0
51701,"Kopchitchin No. 2 (Boston Bar)","Kopchitchin No. 2 (Boston Bar)",49.875291,-121.454608,0,0,0
51704,"Nekliptum No. 1 (Kanaka Bar)","Nekliptum No. 1 (Kanaka Bar)",50.1079419,-121.5545402,0,0,0
51705,"Kleetlekut No. 22 (Lytton)","Kleetlekut No. 22 (Lytton)",50.262574,-121.574723,0,0,0
51707,"Inklyuhkinatko No.2 (Skuppah)","Inklyuhkinatko No.2 (Skuppah)",50.18797,-121.576186,0,0,0
51710,"Charley Boy's Meadow No. 3 (Tŝideldel)","Charley Boy's Meadow No. 3 (Tŝideldel)",52.304444,-124.231389,0,0,0
51726,"Omineca No. 1 (Nee-Tahi-Buhn)","Omineca No. 1 (Nee-Tahi-Buhn)",53.991219,-125.854222,0,0,0
52314,"Shoal River No.65B (Sapotaweyak Cree Nation)","Shoal River No.65B (Sapotaweyak Cree Nation)",52.83,-100.669,0,1,0
52455,"Sturgeon Lake No.154A (Sturgeon Lake Cree Nation)","Sturgeon Lake No.154A (Sturgeon Lake Cree Nation)",55.126236,-117.473882,0,0,0
52590,"Lillooet No. 1A (Bridge River)","Lillooet No. 1A (Bridge River)",50.739,-121.95,0,0,0
52592,"Fountain No.12 (Xaxli'p)","Fountain No.12 (Xaxli'p)",50.686,-121.808,0,0,0
52595,"Whitecap Indian Reserve No. 1 (Tsal'alh)","Whitecap Indian Reserve No. 1 (Tsal'alh)",50.708806,-122.296141,0,0,0
52615,"Sackanitecla No. 2 (Saik'uz First Nation)","Sackanitecla No. 2 (Saik'uz First Nation)",53.9045785,-124.0904502,0,0,0
52620,"Cheslatta No. 1 - Parcel 10 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 10 (Cheslatta Carrier Nation)",53.961726,-125.974368,0,0,0
52635,"Keogh No.2 (Da'naxda'xw First Nation)","Keogh No.2 (Da'naxda'xw First Nation)",50.6664693,-125.7276757,0,1,0
52705,"Nesikep No. 6 (Lytton)","Nesikep No. 6 (Lytton)",50.539,-121.792,0,0,0
53314,"Sapotaweyak Cree Nation (Sapotaweyak Cree Nation)","Sapotaweyak Cree Nation (Sapotaweyak Cree Nation)",52.772,-100.643,0,0,0
53592,"Quatlenemo No.5 (Xaxli'p)","Quatlenemo No.5 (Xaxli'p)",50.677,-121.808,0,0,0
53595,"Seton Lake No. 5A (Tsal'alh)","Seton Lake No. 5A (Tsal'alh)",50.718673,-122.295025,0,0,0
53615,"Clustalach No. 5 (Saik'uz First Nation)","Clustalach No. 5 (Saik'uz First Nation)",53.934682,-124.259948,0,0,0
53620,"Cheslatta No. 1 - Parcel 7 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 7 (Cheslatta Carrier Nation)",53.97141,-125.784241,0,0,0
53705,"Seah No. 5 (Lytton)","Seah No. 5 (Lytton)",50.498,-121.733,0,0,0
54314,"Pelican Rapids Access Road Phase 1 (Sapotaweyak Cree Nation)","Pelican Rapids Access Road Phase 1 (Sapotaweyak Cree Nation)",52.728,-100.692,0,0,0
54592,"Fountain No. 3 (Xaxli'p)","Fountain No. 3 (Xaxli'p)",50.781,-121.845,0,0,0
54595,"Slosh No. 1 (Tsal'alh)","Slosh No. 1 (Tsal'alh)",50.722272,-122.258372,0,0,0
54615,"Laketown No. 3 (Saik'uz First Nation)","Laketown No. 3 (Saik'uz First Nation)",53.920542,-124.189072,0,0,0
54620,"Cheslatta No. 1 - Parcel 8 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 8 (Cheslatta Carrier Nation)",53.996554,-125.846914,0,0,0
55592,"Fountain No. 1A (Xaxli'p)","Fountain No. 1A (Xaxli'p)",50.741,-121.844,0,0,0
55595,"Slosh No. 1A (Tsal'alh)","Slosh No. 1A (Tsal'alh)",50.738957,-122.21738,0,0,0
55620,"Cheslatta No. 1 - Parcel 2 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 2 (Cheslatta Carrier Nation)",53.979339,-125.686427,0,0,0
56592,"Fountain No. 1B (Xaxli'p)","Fountain No. 1B (Xaxli'p)",50.742,-121.879,0,0,0
56620,"Cheslatta No. 1 - Parcel 6 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 6 (Cheslatta Carrier Nation)",53.974802,-125.735872,0,0,0
57592,"Fountain No. 1D (Xaxli'p)","Fountain No. 1D (Xaxli'p)",50.744,-121.865,0,0,0
57620,"Cheslatta No. 1 - Lot 6 Parcel 9 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Lot 6 Parcel 9 (Cheslatta Carrier Nation)",53.969985,-125.888283,0,0,0
58620,"Cheslatta No. 1 - Lot 7 Parcel 9 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Lot 7 Parcel 9 (Cheslatta Carrier Nation)",53.968043,-125.88421,0,0,0
59620,"Cheslatta No. 1 - Parcel 5 (Cheslatta Carrier Nation)","Cheslatta No. 1 - Parcel 5 (Cheslatta Carrier Nation)",53.960797,-125.722011,0,1,0
100069,"Amulree","Amulree",43.425,-80.8383334,0,0,0
100070,"Donegal","Donegal",43.6299,-80.96219,0,0,0
100071,"Britton","Britton",43.6777778,-80.9247222,0,0,0
100072,"Lisbon","Lisbon",43.46096,-80.78851,0,0,0
100073,"Ashton","Ashton",45.1572222,-76.0319445,0,0,0
100074,"Mallorytown Landing","Mallorytown Landing",44.4544444,-75.8586111,0,0,0
100075,"Dwyer Hill","Dwyer Hill",45.12569,-75.94697,0,0,0
100076,"Douro","Douro",44.3766667,-78.1936111,0,0,0
100077,"Fife's Bay","Fife's Bay",44.3463889,-78.4208333,0,0,0
100078,"Thomstown","Thomstown",44.08024,-78.40399,0,0,0
100079,"South Monaghan","South Monaghan",44.15598,-78.36464,0,0,1
100080,"Stewart Heights","Stewart Heights",44.34083,-78.43517,0,0,0
100081,"Bailieboro","Bailieboro",44.1333333,-78.3533333,0,0,0
100082,"Fairbairn Meadows","Fairbairn Meadows",44.3263889,-78.3572222,0,0,0
100083,"Sylvan Valley","Sylvan Valley",46.47095,-83.98941,0,0,0
100084,"Wharncliffe","Wharncliffe",46.40958,-83.41128,0,0,0
100085,"Turtle Lake Lodge","Turtle Lake Lodge",53.60981,-108.590666,0,1,0
100086,"Waterpark Estates","Waterpark Estates",51.964858,-106.483115,0,0,1
100087,"St-Denis","St-Denis",52.155357,-106.101215,0,1,0
100088,"Domremy Beach","Domremy Beach",52.7000296,-105.5630383,0,0,1
100089,"Berard Beach","Berard Beach",52.694343,-105.557198,0,0,1
100090,"Nikorick Beach","Nikorick Beach",52.651446,-105.609172,0,0,1
100091,"Bayview Heights","Bayview Heights",53.1336403,-108.3981,0,0,0
100092,"Mowery Beach","Mowery Beach",53.63359,-108.840641,0,1,0
100093,"Pleasant Corners","Pleasant Corners",45.55134,-74.63486,0,0,0
100094,"Casselman Zoning","Casselman Zoning",45.319566,-75.11659,0,0,1
100095,"Rural Plevna","Rural Plevna",44.940196,-76.951569,0,0,0
100096,"St. Nora Lake","St. Nora Lake",45.16,-78.844,0,0,0
100097,"The Tannery","The Tannery",45.2092,-76.211,0,0,0
100098,"Lochlin","Lochlin",44.94541,-78.579384,0,0,0
100099,"Irondale","Irondale",44.875686,-78.50447,0,0,0
100100,"East Ferris","East Ferris",46.24705,-79.27924,0,0,0
100101,"Calvin","Calvin",46.25543,-78.91649,0,0,0
100102,"Nipissing Beach","Nipissing Beach",46.1933334,-79.5083334,0,0,0
100103,"Machar","Machar",45.8761111,-79.4730555,0,0,0
100104,"Majestic Subdivision","Majestic Subdivision",49.026575,-116.1936556,0,0,0
100105,"Glenlily","Glenlily",49.05,-116.16667,0,0,0
100106,"Halcyon Hot Springs","Halcyon Hot Springs",50.524723,-117.901389,0,1,0
100107,"St. Leon Hot Springs","St. Leon Hot Springs",50.44242,-117.88455,0,0,0
100108,"Shelter Bay","Shelter Bay",50.65839,-117.94079,0,0,0
100109,"Hall's Landing","Hall's Landing",50.69527,-117.98157,0,1,0
100110,"West Creston","West Creston",49.09008333,-116.6196167,0,0,0
100111,"Arrow Creek","Arrow Creek",49.133333,-116.45,0,0,0
100112,"Emerald Lake","Emerald Lake",51.44008333,-116.53985556,0,0,0
100113,"Brisco","Brisco",50.83842878,-116.32643741,0,0,0
100114,"Woodbury Creek","Woodbury Creek",49.7751128,-116.9059346,0,0,0
100115,"Walkers","Walkers",49.70837778,-116.86431389,0,0,0
100116,"Lemon Creek","Lemon Creek",49.7,-117.48333,0,0,0
100117,"Perrys","Perrys",49.65833333,-117.5111111,0,0,0
100118,"Queens Bay","Queens Bay",49.65673889,-116.932875,0,0,0
100119,"Appledale","Appledale",49.65,-117.53333,0,0,0
100120,"Lebahdo","Lebahdo",49.6,-117.58333,0,0,0
100121,"Vallican","Vallican",49.566667,-117.65,0,0,0
100122,"Passmore","Passmore",49.533333,-117.65,0,0,0
100123,"Slocan Park","Slocan Park",49.516667,-117.61667,0,0,0
100124,"South Slocan","South Slocan",49.45762778,-117.52367222,0,0,0
100125,"Playmor Junction","Playmor Junction",49.45,-117.53333,0,0,0
100126,"Crescent Valley","Crescent Valley",49.44637222,-117.55776111,0,0,0
100128,"Kragmont","Kragmont",49.175,-115.21667,0,0,0
100129,"Sweetwater","Sweetwater",49.17352733,-115.24347351,0,1,0
100130,"Koocanusa Marina","Koocanusa Marina",49.26069302,-115.28458641,0,0,0
100131,"Rosen Lake","Rosen Lake",49.394167,-115.254167,0,0,0
100132,"Tie Lake","Tie Lake",49.42027913,-115.32317803,0,0,0
100133,"Spruceland and Wilks/Kahn","Spruceland and Wilks/Kahn",49.54888977,-115.81790612,0,0,0
100134,"Booth Creek","Booth Creek",49.57624524,-115.85795687,0,0,0
100135,"Clearview","Clearview",49.610329382,-115.80778883,0,0,0
100136,"St. Marys Lake","St. Marys Lake",49.62398834,-116.10865758,0,0,0
100137,"Meadowbrook","Meadowbrook",49.70805423,-115.90583966,0,0,0
100138,"Lazy Lake","Lazy Lake",49.81821791,-115.62731908,0,0,0
100139,"North Premier Lake","North Premier Lake",49.9749634,-115.6741719,0,0,0
100140,"Grainger Road, Columbia Lake","Grainger Road, Columbia Lake",50.18045893,-115.81673668,0,0,0
100141,"Edwards Lake","Edwards Lake",49.09270519,-115.12525847,0,0,0
100142,"Moberly","Moberly",51.41655396,-117.01264248,0,1,0
100143,"Upper Donald","Upper Donald",51.33664627,-116.95582257,0,0,0
100144,"Norbury Lake","Norbury Lake",49.53023111,-115.47897146,0,0,0
100145,"Lewis Bay","Lewis Bay",49.46982,-116.7706,0,0,0
100146,"Calder Road-Selkirk View","Calder Road-Selkirk View",49.87967,-118.171649,0,0,0
100147,"Whatshan Campground","Whatshan Campground",49.91492,-118.118202,0,0,0
100148,"Red Mountain Rd","Red Mountain Rd",49.90469722,-117.36173333,0,0,0
100149,"Pass Creek","Pass Creek",49.38848056,-114.679275,0,0,0
100150,"Erris","Erris",49.618459,-120.368922,0,1,0
100151,"East Princeton","East Princeton",49.461848,-120.449402,0,0,0
100152,"Ashnola / Riverside","Ashnola / Riverside",49.22308,-119.970223,0,0,0
100153,"Twin Lakes","Twin Lakes",49.342021,-119.718643,0,0,0
100154,"Nursery","Nursery",49.016667,-118.4,0,0,0
100156,"Badger","Badger",49.191436,-95.9605629,0,0,0
100157,"Balaton Beach","Balaton Beach",50.948605,-96.955001,0,0,0
100158,"Balmy Beach","Balmy Beach",49.3407554849083,-99.5864292901021,0,0,0
100159,"Balsam Harbour","Balsam Harbour",50.4752248,-96.5805002,0,0,0
100160,"Barnsley","Barnsley",49.5910966202291,-97.9899159376679,0,0,0
100161,"Barren Lake","Barren Lake",49.711981,-95.293764,0,0,0
100162,"Bay Shore Heights","Bay Shore Heights",50.787457,-96.994646,0,0,0
100163,"Beaconia","Beaconia",50.445256,-96.556232,0,0,0
100164,"Beaver Creek","Beaver Creek",51.4846791053252,-96.8177169039861,0,1,0
100165,"Belair","Belair",50.606659,-96.552413,0,0,0
100166,"Benyk'S Point","Benyk'S Point",51.55836,-99.5617,0,0,0
100167,"Bird Lake","Bird Lake",50.4710973789942,-95.2843233942439,0,1,0
100169,"Booster Lake","Booster Lake",50.452489,-95.258908,0,1,0
100170,"Boulder Bay","Boulder Bay",50.4699132,-96.5761928,0,0,0
100171,"Brewster Bay","Brewster Bay",50.772773,-96.986991,0,0,0
100172,"Bristol","Bristol",49.4737509705346,-96.7598879622104,0,0,1
100173,"Broomhill","Broomhill",49.392739,-101.088109,0,0,0
100174,"Camp Morton","Camp Morton",50.713732,-96.994565,0,0,0
100175,"Carey","Carey",49.443348,-97.052518,0,0,0
100176,"Cartier","Cartier",49.894195,-97.688404,0,0,0
100177,"Easterville Chemawawin Indian Reserve","Easterville Chemawawin Indian Reserve",53.3147995,-100.3813877,0,0,0
100178,"Cherry Point","Cherry Point",49.70236,-100.72368,0,0,0
100179,"Childs Lake","Childs Lake",51.5864499840292,-101.089684965791,0,1,0
100180,"Chimo Resort","Chimo Resort",50.026327,-100.183296,0,0,0
100181,"Onanole North","Onanole North",50.6399310675683,-99.9747681755459,0,0,0
100182,"Cold Lake","Cold Lake",55.127544,-101.112877,0,1,0
100183,"Cooks Creek","Cooks Creek",50.0185028256402,-96.7709219030643,0,0,0
100184,"Cordova","Cordova",50.1373,-99.711283,0,0,0
100185,"Crawford Park","Crawford Park",50.682979,-100.090014,0,0,0
100186,"Crescent Cove Beach","Crescent Cove Beach",51.120278,-99.777222,0,0,0
100187,"Crossing Bay","Crossing Bay",53.8439358852462,-100.431312950009,0,0,0
100188,"Decker","Decker",50.2697800657881,-100.773215225718,0,0,0
100189,"Deerhorn","Deerhorn",50.7720876087991,-98.0403920393128,0,0,0
100190,"Ditch Lake","Ditch Lake",50.5650815703597,-99.9424376827458,0,0,0
100191,"Dorothy Lake","Dorothy Lake",50.164684,-95.735955,0,0,0
100192,"Eleanor Lake","Eleanor Lake",50.111344,-95.840794,0,0,0
100193,"Elm Bay","Elm Bay",51.3033453061267,-98.6481019716705,0,0,0
100195,"Fort Island","Fort Island",53.978629,-97.8067383,0,0,0
100196,"Friedensfeld","Friedensfeld",49.458383537989,-96.6003018829147,0,0,1
100197,"Friedensfeld West","Friedensfeld West",49.0597,-97.935931,0,0,1
100198,"Frog Bay","Frog Bay",51.459697,-96.840769,0,1,0
100199,"Gimli Industrial Park","Gimli Industrial Park",50.628909,-97.039603,0,0,0
100200,"Glad Lake","Glad Lake",51.810317,-100.895683,0,1,0
100201,"Glencairn","Glencairn",50.654182,-99.30689,0,0,0
100202,"Glenlea","Glenlea",49.635108,-97.136193,0,0,0
100203,"Grindstone Point","Grindstone Point",51.243734,-96.742177,0,1,0
100204,"Gull Lake","Gull Lake",50.4061158,-96.5194683,0,0,0
100205,"Halbstadt","Halbstadt",49.0157916594408,-97.3916336104522,0,0,0
100206,"Horod","Horod",50.653404,-100.29928,0,1,0
100207,"Hunt Lake","Hunt Lake",49.739892,-95.180508,0,0,0
100208,"Husavik","Husavik",50.5560644412179,-96.98899588713,0,0,0
100209,"Isabella","Isabella",50.26713,-100.8721319,0,0,0
100210,"Island Beach","Island Beach",50.460198,-96.571356,0,0,0
100211,"Jack River","Jack River",53.98329,-97.800308,0,0,0
100212,"Jessica Lake","Jessica Lake",50.013980965797,-95.5167069524203,0,1,0
100213,"Keeseekoowenin Reserve","Keeseekoowenin Reserve",50.5669854,-100.2982916,0,0,0
100214,"Kilman","Kilman",50.999451,-101.411508,0,0,0
100215,"Kings Park","Kings Park",50.661386,-96.984627,0,0,0
100216,"Koostatak","Koostatak",51.445199012028,-97.361253283051,0,0,0
100217,"Laguna Beach","Laguna Beach",51.131111,-99.795833,0,0,0
100218,"Lake Audy","Lake Audy",50.712261,-100.230272,0,0,0
100219,"Lake Irwin","Lake Irwin",50.205239,-99.442922,0,0,0
100220,"Lake Metigoshe","Lake Metigoshe",49.0011870267783,-100.355399008856,0,0,0
100222,"Laurentia Beach","Laurentia Beach",50.4180909,-97.957785,0,0,0
100223,"Leaside Beach","Leaside Beach",51.675123,-96.85014,0,1,0
100224,"Limestone","Limestone",56.507409,-94.141281,0,0,0
100225,"Little Indian Bay","Little Indian Bay",49.772181,-95.155513,0,0,0
100226,"Liz Lake","Liz Lake",55.485219,-98.040478,0,0,0
100227,"Loch Woods","Loch Woods",50.748333,-96.986389,0,0,0
100228,"Loni Beach","Loni Beach",50.644154,-96.980994,0,0,0
100229,"Manhattan Beach","Manhattan Beach",49.3844635705582,-99.586348029339,0,0,1
100230,"Manipogo","Manipogo",51.516667,-99.549722,0,0,0
100231,"Manson","Manson",50.1367114237352,-101.371496235969,0,0,0
100232,"Marquette","Marquette",50.0640185637632,-97.7370701842204,0,0,0
100233,"Mather","Mather",49.0864371771802,-99.1894850146764,0,0,0
100234,"Mcdougalls Landing","Mcdougalls Landing",49.796317,-95.175845,0,0,0
100235,"Mcmunn","Mcmunn",49.630556,-95.7025,0,0,0
100236,"Meadows","Meadows",50.0306928733716,-97.5962480189169,0,0,0
100237,"Menisino","Menisino",49.1568447880364,-96.1354698224904,0,0,0
100238,"Mission Island","Mission Island",53.9506468545823,-97.8494123201303,0,0,0
100239,"Moonlight Bay","Moonlight Bay",49.765281,-95.2198,0,0,0
100240,"Moose Lake Silver Birch","Moose Lake Silver Birch",49.195063,-95.331656,0,1,0
